state,year,month,age_group,deaths,population,daily_chance_to_die,days_in_month
Hawaii,2020,07,85+ years,337,42277,2.5713668760639314e-4,31
Hawaii,2020,06,10-14 years,0,83830,0,30
Hawaii,2020,06,15-19 years,0,79106,0,30
Hawaii,2020,06,20-24 years,0,90815,0,30
Hawaii,2020,06,25-29 years,0,99021,0,30
Hawaii,2020,06,30-34 years,0,100476,0,30
Hawaii,2020,06,35-39 years,12,99439,4.022566598618248e-6,30
Hawaii,2020,06,40-44 years,17,90023,6.294687653895856e-6,30
Hawaii,2020,06,45-49 years,24,84989,9.412982856604972e-6,30
Hawaii,2020,06,50-54 years,38,86766,1.4598652313886392e-5,30
Hawaii,2020,06,55-59 years,37,91540,1.3473162916029423e-5,30
Hawaii,2020,06,60-64 years,75,91685,2.726727381796368e-5,30
Hawaii,2020,06,65-69 years,83,85178,3.248100057135254e-5,30
Hawaii,2020,06,70-74 years,104,73032,4.746777668236755e-5,30
Hawaii,2020,06,75-79 years,98,47944,6.813504644307248e-5,30
Hawaii,2020,06,80-84 years,99,30303,1.089001089001089e-4,30
Hawaii,2020,06,85+ years,341,42277,2.688617136189102e-4,30
Hawaii,2020,03,10-14 years,0,83830,0,31
Hawaii,2020,03,15-19 years,0,79106,0,31
Hawaii,2020,03,20-24 years,0,90815,0,31
Hawaii,2020,03,25-29 years,0,99021,0,31
Hawaii,2020,03,30-34 years,0,100476,0,31
Hawaii,2020,03,35-39 years,0,99439,0,31
Hawaii,2020,03,40-44 years,0,90023,0,31
Hawaii,2020,03,45-49 years,24,84989,9.109338248327393e-6,31
Hawaii,2020,03,50-54 years,38,86766,1.4127728045696508e-5,31
Hawaii,2020,03,55-59 years,65,91540,2.2905551600921862e-5,31
Hawaii,2020,03,60-64 years,69,91685,2.4276669592767662e-5,31
Hawaii,2020,03,65-69 years,92,85178,3.484164849472717e-5,31
Hawaii,2020,03,70-74 years,107,73032,4.726165110124064e-5,31
Hawaii,2020,03,75-79 years,99,47944,6.660996969582793e-5,31
Hawaii,2020,03,80-84 years,121,30303,1.2880658041948363e-4,31
Hawaii,2020,03,85+ years,353,42277,2.6934495764111807e-4,31
Hawaii,2020,09,10-14 years,0,83830,0,30
Hawaii,2020,09,15-19 years,0,79106,0,30
Hawaii,2020,09,20-24 years,0,90815,0,30
Hawaii,2020,09,25-29 years,11,99021,3.7029182361990555e-6,30
Hawaii,2020,09,30-34 years,0,100476,0,30
Hawaii,2020,09,35-39 years,15,99439,5.0282082482728105e-6,30
Hawaii,2020,09,40-44 years,18,90023,6.664963398242672e-6,30
Hawaii,2020,09,45-49 years,16,84989,6.275321904403315e-6,30
Hawaii,2020,09,50-54 years,33,86766,1.2677777009427656e-5,30
Hawaii,2020,09,55-59 years,46,91540,1.6750418760469013e-5,30
Hawaii,2020,09,60-64 years,68,91685,2.4722328261620402e-5,30
Hawaii,2020,09,65-69 years,92,85178,3.600303677788474e-5,30
Hawaii,2020,09,70-74 years,133,73032,6.0703983641873884e-5,30
Hawaii,2020,09,75-79 years,115,47944,7.99543912342177e-5,30
Hawaii,2020,09,80-84 years,117,30303,1.287001287001287e-4,30
Hawaii,2020,09,85+ years,384,42277,3.027650968611775e-4,30
Hawaii,2020,04,10-14 years,0,83830,0,30
Hawaii,2020,04,15-19 years,0,79106,0,30
Hawaii,2020,04,20-24 years,0,90815,0,30
Hawaii,2020,04,25-29 years,0,99021,0,30
Hawaii,2020,04,30-34 years,0,100476,0,30
Hawaii,2020,04,35-39 years,0,99439,0,30
Hawaii,2020,04,40-44 years,0,90023,0,30
Hawaii,2020,04,45-49 years,18,84989,7.059737142453729e-6,30
Hawaii,2020,04,50-54 years,29,86766,1.1141076765860667e-5,30
Hawaii,2020,04,55-59 years,56,91540,2.0391814143179666e-5,30
Hawaii,2020,04,60-64 years,69,91685,2.5085891912526587e-5,30
Hawaii,2020,04,65-69 years,83,85178,3.248100057135254e-5,30
Hawaii,2020,04,70-74 years,95,73032,4.33599883156242e-5,30
Hawaii,2020,04,75-79 years,100,47944,6.952555759497191e-5,30
Hawaii,2020,04,80-84 years,91,30303,1.001001001001001e-4,30
Hawaii,2020,04,85+ years,335,42277,2.641310089804543e-4,30
Hawaii,2020,08,10-14 years,0,83830,0,31
Hawaii,2020,08,15-19 years,0,79106,0,31
Hawaii,2020,08,20-24 years,0,90815,0,31
Hawaii,2020,08,25-29 years,0,99021,0,31
Hawaii,2020,08,30-34 years,0,100476,0,31
Hawaii,2020,08,35-39 years,13,99439,4.217206917906228e-6,31
Hawaii,2020,08,40-44 years,23,90023,8.24162140642911e-6,31
Hawaii,2020,08,45-49 years,23,84989,8.729782487980417e-6,31
Hawaii,2020,08,50-54 years,38,86766,1.4127728045696508e-5,31
Hawaii,2020,08,55-59 years,47,91540,1.656247577297427e-5,31
Hawaii,2020,08,60-64 years,68,91685,2.392483380156813e-5,31
Hawaii,2020,08,65-69 years,97,85178,3.673521634770147e-5,31
Hawaii,2020,08,70-74 years,98,73032,4.3286372036650305e-5,31
Hawaii,2020,08,75-79 years,129,47944,8.679480899759397e-5,31
Hawaii,2020,08,80-84 years,109,30303,1.1603237409689023e-4,31
Hawaii,2020,08,85+ years,367,42277,2.8002719392150236e-4,31
Hawaii,2020,11,10-14 years,0,83830,0,30
Hawaii,2020,11,15-19 years,0,79106,0,30
Hawaii,2020,11,20-24 years,0,90815,0,30
Hawaii,2020,11,25-29 years,0,99021,0,30
Hawaii,2020,11,30-34 years,0,100476,0,30
Hawaii,2020,11,35-39 years,13,99439,4.3577804818364356e-6,30
Hawaii,2020,11,40-44 years,10,90023,3.7027574434681507e-6,30
Hawaii,2020,11,45-49 years,15,84989,5.8831142853781076e-6,30
Hawaii,2020,11,50-54 years,27,86766,1.0372726644077173e-5,30
Hawaii,2020,11,55-59 years,55,91540,2.00276746049086e-5,30
Hawaii,2020,11,60-64 years,75,91685,2.726727381796368e-5,30
Hawaii,2020,11,65-69 years,90,85178,3.522036206532203e-5,30
Hawaii,2020,11,70-74 years,112,73032,5.111914411947274e-5,30
Hawaii,2020,11,75-79 years,99,47944,6.88303020190222e-5,30
Hawaii,2020,11,80-84 years,97,30303,1.067001067001067e-4,30
Hawaii,2020,11,85+ years,353,42277,2.78323122895822e-4,30
Hawaii,2020,NA,10-14 years,0,83830,0,31
Hawaii,2020,NA,15-19 years,0,79106,0,31
Hawaii,2020,NA,20-24 years,0,90815,0,31
Hawaii,2020,NA,25-29 years,0,99021,0,31
Hawaii,2020,NA,30-34 years,0,100476,0,31
Hawaii,2020,NA,35-39 years,0,99439,0,31
Hawaii,2020,NA,40-44 years,0,90023,0,31
Hawaii,2020,NA,45-49 years,0,84989,0,31
Hawaii,2020,NA,50-54 years,0,86766,0,31
Hawaii,2020,NA,55-59 years,0,91540,0,31
Hawaii,2020,NA,60-64 years,0,91685,0,31
Hawaii,2020,NA,65-69 years,0,85178,0,31
Hawaii,2020,NA,70-74 years,0,73032,0,31
Hawaii,2020,NA,75-79 years,0,47944,0,31
Hawaii,2020,NA,80-84 years,0,30303,0,31
Hawaii,2020,NA,85+ years,0,42277,0,31
Hawaii,2021,01,10-14 years,0,83962,0,31
Hawaii,2021,01,15-19 years,0,78336,0,31
Hawaii,2021,01,20-24 years,0,91941,0,31
Hawaii,2021,01,25-29 years,0,94668,0,31
Hawaii,2021,01,30-34 years,13,100069,4.190656833881396e-6,31
Hawaii,2021,01,35-39 years,16,98998,5.213529892099482e-6,31
Hawaii,2021,01,40-44 years,12,91615,4.2252554078867915e-6,31
Hawaii,2021,01,45-49 years,17,83121,6.597455477847879e-6,31
Hawaii,2021,01,50-54 years,33,86809,1.2262739220959326e-5,31
Hawaii,2021,01,55-59 years,57,89393,2.0568832877511157e-5,31
Hawaii,2021,01,60-64 years,84,91049,2.9760649972595402e-5,31
Hawaii,2021,01,65-69 years,92,85988,3.4513442986043064e-5,31
Hawaii,2021,01,70-74 years,102,76056,4.3261841020368695e-5,31
Hawaii,2021,01,75-79 years,98,50636,6.243167553875987e-5,31
Hawaii,2021,01,80-84 years,105,31625,1.0710187428279995e-4,31
Hawaii,2021,01,85+ years,336,43020,2.519458316461961e-4,31
Hawaii,2021,05,10-14 years,0,83962,0,31
Hawaii,2021,05,15-19 years,0,78336,0,31
Hawaii,2021,05,20-24 years,0,91941,0,31
Hawaii,2021,05,25-29 years,0,94668,0,31
Hawaii,2021,05,30-34 years,0,100069,0,31
Hawaii,2021,05,35-39 years,17,98998,5.5393755103557e-6,31
Hawaii,2021,05,40-44 years,16,91615,5.633673877182388e-6,31
Hawaii,2021,05,45-49 years,19,83121,7.373626710535865e-6,31
Hawaii,2021,05,50-54 years,25,86809,9.289953955272217e-6,31
Hawaii,2021,05,55-59 years,47,89393,1.6960265706017972e-5,31
Hawaii,2021,05,60-64 years,62,91049,2.1966194027391843e-5,31
Hawaii,2021,05,65-69 years,118,85988,4.4267242090794366e-5,31
Hawaii,2021,05,70-74 years,95,76056,4.029289114642182e-5,31
Hawaii,2021,05,75-79 years,122,50636,7.772106546661944e-5,31
Hawaii,2021,05,80-84 years,126,31625,1.2852224913935994e-4,31
Hawaii,2021,05,85+ years,342,43020,2.5644486435416386e-4,31
Hawaii,2021,10,10-14 years,0,83962,0,31
Hawaii,2021,10,15-19 years,0,78336,0,31
Hawaii,2021,10,20-24 years,0,91941,0,31
Hawaii,2021,10,25-29 years,11,94668,3.7482434368257423e-6,31
Hawaii,2021,10,30-34 years,0,100069,0,31
Hawaii,2021,10,35-39 years,17,98998,5.5393755103557e-6,31
Hawaii,2021,10,40-44 years,21,91615,7.394196963801885e-6,31
Hawaii,2021,10,45-49 years,36,83121,1.3971082188383744e-5,31
Hawaii,2021,10,50-54 years,27,86809,1.0033150271693994e-5,31
Hawaii,2021,10,55-59 years,65,89393,2.3455686614705706e-5,31
Hawaii,2021,10,60-64 years,87,91049,3.0823530328759524e-5,31
Hawaii,2021,10,65-69 years,103,85988,3.864005029959169e-5,31
Hawaii,2021,10,70-74 years,124,76056,5.259282633848743e-5,31
Hawaii,2021,10,75-79 years,131,50636,8.345458668956678e-5,31
Hawaii,2021,10,80-84 years,128,31625,1.305622848399847e-4,31
Hawaii,2021,10,85+ years,375,43020,2.811895442479867e-4,31
Hawaii,2021,12,10-14 years,0,83962,0,31
Hawaii,2021,12,15-19 years,0,78336,0,31
Hawaii,2021,12,20-24 years,0,91941,0,31
Hawaii,2021,12,25-29 years,0,94668,0,31
Hawaii,2021,12,30-34 years,14,100069,4.513015051872272e-6,31
Hawaii,2021,12,35-39 years,14,98998,4.561838655587047e-6,31
Hawaii,2021,12,40-44 years,13,91615,4.577360025210691e-6,31
Hawaii,2021,12,45-49 years,17,83121,6.597455477847879e-6,31
Hawaii,2021,12,50-54 years,46,86809,1.709351527770088e-5,31
Hawaii,2021,12,55-59 years,34,89393,1.2269128383076831e-5,31
Hawaii,2021,12,60-64 years,84,91049,2.9760649972595402e-5,31
Hawaii,2021,12,65-69 years,91,85988,3.413829686662955e-5,31
Hawaii,2021,12,70-74 years,112,76056,4.750319798314994e-5,31
Hawaii,2021,12,75-79 years,118,50636,7.517283381197617e-5,31
Hawaii,2021,12,80-84 years,147,31625,1.4994262399591993e-4,31
Hawaii,2021,12,85+ years,356,43020,2.66942607339422e-4,31
Hawaii,2021,02,10-14 years,0,83962,0,28
Hawaii,2021,02,15-19 years,0,78336,0,28
Hawaii,2021,02,20-24 years,0,91941,0,28
Hawaii,2021,02,25-29 years,0,94668,0,28
Hawaii,2021,02,30-34 years,11,100069,3.92586258338889e-6,28
Hawaii,2021,02,35-39 years,0,98998,0,28
Hawaii,2021,02,40-44 years,14,91615,5.457621568520439e-6,28
Hawaii,2021,02,45-49 years,14,83121,6.01532705333189e-6,28
Hawaii,2021,02,50-54 years,37,86809,1.5222253123853188e-5,28
Hawaii,2021,02,55-59 years,46,89393,1.8377917094818866e-5,28
Hawaii,2021,02,60-64 years,84,91049,3.294929104108777e-5,28
Hawaii,2021,02,65-69 years,92,85988,3.821131187740482e-5,28
Hawaii,2021,02,70-74 years,108,76056,5.071451111211288e-5,28
Hawaii,2021,02,75-79 years,97,50636,6.841546951350253e-5,28
Hawaii,2021,02,80-84 years,100,31625,1.1293054771315641e-4,28
Hawaii,2021,02,85+ years,370,43020,3.0716610214518163e-4,28
Hawaii,2021,07,10-14 years,0,83962,0,31
Hawaii,2021,07,15-19 years,0,78336,0,31
Hawaii,2021,07,20-24 years,0,91941,0,31
Hawaii,2021,07,25-29 years,11,94668,3.7482434368257423e-6,31
Hawaii,2021,07,30-34 years,12,100069,3.868298615890519e-6,31
Hawaii,2021,07,35-39 years,14,98998,4.561838655587047e-6,31
Hawaii,2021,07,40-44 years,24,91615,8.450510815773583e-6,31
Hawaii,2021,07,45-49 years,24,83121,9.314054792255828e-6,31
Hawaii,2021,07,50-54 years,33,86809,1.2262739220959326e-5,31
Hawaii,2021,07,55-59 years,51,89393,1.8403692574615245e-5,31
Hawaii,2021,07,60-64 years,79,91049,2.7989182712321864e-5,31
Hawaii,2021,07,65-69 years,87,85988,3.263771238897551e-5,31
Hawaii,2021,07,70-74 years,101,76056,4.2837705324090566e-5,31
Hawaii,2021,07,75-79 years,109,50636,6.943931258902885e-5,31
Hawaii,2021,07,80-84 years,105,31625,1.0710187428279995e-4,31
Hawaii,2021,07,85+ years,328,43020,2.459471213689057e-4,31
Hawaii,2021,06,10-14 years,0,83962,0,30
Hawaii,2021,06,15-19 years,0,78336,0,30
Hawaii,2021,06,20-24 years,0,91941,0,30
Hawaii,2021,06,25-29 years,0,94668,0,30
Hawaii,2021,06,30-34 years,0,100069,0,30
Hawaii,2021,06,35-39 years,17,98998,5.724021360700889e-6,30
Hawaii,2021,06,40-44 years,16,91615,5.821463006421801e-6,30
Hawaii,2021,06,45-49 years,20,83121,8.020436071109185e-6,30
Hawaii,2021,06,50-54 years,45,86809,1.727931435680632e-5,30
Hawaii,2021,06,55-59 years,59,89393,2.200023118887012e-5,30
Hawaii,2021,06,60-64 years,66,91049,2.416281343013103e-5,30
Hawaii,2021,06,65-69 years,91,85988,3.5276240095517204e-5,30
Hawaii,2021,06,70-74 years,84,76056,3.68149784369412e-5,30
Hawaii,2021,06,75-79 years,93,50636,6.122126550280433e-5,30
Hawaii,2021,06,80-84 years,104,31625,1.0961791831357048e-4,30
Hawaii,2021,06,85+ years,336,43020,2.603440260344026e-4,30
Hawaii,2021,03,10-14 years,0,83962,0,31
Hawaii,2021,03,15-19 years,0,78336,0,31
Hawaii,2021,03,20-24 years,0,91941,0,31
Hawaii,2021,03,25-29 years,10,94668,3.4074940334779475e-6,31
Hawaii,2021,03,30-34 years,10,100069,3.223582179908766e-6,31
Hawaii,2021,03,35-39 years,10,98998,3.258456182562176e-6,31
Hawaii,2021,03,40-44 years,13,91615,4.577360025210691e-6,31
Hawaii,2021,03,45-49 years,23,83121,8.925969175911835e-6,31
Hawaii,2021,03,50-54 years,34,86809,1.2634337379170214e-5,31
Hawaii,2021,03,55-59 years,41,89393,1.479512540312206e-5,31
Hawaii,2021,03,60-64 years,67,91049,2.373766128766538e-5,31
Hawaii,2021,03,65-69 years,95,85988,3.56388813442836e-5,31
Hawaii,2021,03,70-74 years,119,76056,5.0472147857096806e-5,31
Hawaii,2021,03,75-79 years,127,50636,8.090635503492351e-5,31
Hawaii,2021,03,80-84 years,125,31625,1.2750223128904755e-4,31
Hawaii,2021,03,85+ years,393,43020,2.9468664237189006e-4,31
Hawaii,2021,09,10-14 years,0,83962,0,30
Hawaii,2021,09,15-19 years,0,78336,0,30
Hawaii,2021,09,20-24 years,0,91941,0,30
Hawaii,2021,09,25-29 years,12,94668,4.225292601512655e-6,30
Hawaii,2021,09,30-34 years,14,100069,4.663448886934682e-6,30
Hawaii,2021,09,35-39 years,19,98998,6.397435638430406e-6,30
Hawaii,2021,09,40-44 years,25,91615,9.096035947534065e-6,30
Hawaii,2021,09,45-49 years,33,83121,1.3233719517330157e-5,30
Hawaii,2021,09,50-54 years,56,86809,2.1503146755136757e-5,30
Hawaii,2021,09,55-59 years,73,89393,2.722062503029693e-5,30
Hawaii,2021,09,60-64 years,109,91049,3.9905252483095186e-5,30
Hawaii,2021,09,65-69 years,123,85988,4.768107177745732e-5,30
Hawaii,2021,09,70-74 years,144,76056,6.311139160618491e-5,30
Hawaii,2021,09,75-79 years,135,50636,8.88695789556837e-5,30
Hawaii,2021,09,80-84 years,91,31625,9.591567852437417e-5,30
Hawaii,2021,09,85+ years,421,43020,3.262048659538199e-4,30
Hawaii,2021,04,10-14 years,0,83962,0,30
Hawaii,2021,04,15-19 years,0,78336,0,30
Hawaii,2021,04,20-24 years,0,91941,0,30
Hawaii,2021,04,25-29 years,0,94668,0,30
Hawaii,2021,04,30-34 years,0,100069,0,30
Hawaii,2021,04,35-39 years,10,98998,3.367071388647582e-6,30
Hawaii,2021,04,40-44 years,19,91615,6.912987320125889e-6,30
Hawaii,2021,04,45-49 years,23,83121,9.223501481775564e-6,30
Hawaii,2021,04,50-54 years,23,86809,8.831649560145454e-6,30
Hawaii,2021,04,55-59 years,53,89393,1.9762919542544344e-5,30
Hawaii,2021,04,60-64 years,69,91049,2.526112313150062e-5,30
Hawaii,2021,04,65-69 years,64,85988,2.480966336388023e-5,30
Hawaii,2021,04,70-74 years,112,76056,4.90866379159216e-5,30
Hawaii,2021,04,75-79 years,111,50636,7.30705426968955e-5,30
Hawaii,2021,04,80-84 years,115,31625,1.2121212121212121e-4,30
Hawaii,2021,04,85+ years,403,43020,3.122578645591198e-4,30
Hawaii,2021,08,10-14 years,0,83962,0,31
Hawaii,2021,08,15-19 years,0,78336,0,31
Hawaii,2021,08,20-24 years,11,91941,3.859417557753553e-6,31
Hawaii,2021,08,25-29 years,0,94668,0,31
Hawaii,2021,08,30-34 years,14,100069,4.513015051872272e-6,31
Hawaii,2021,08,35-39 years,22,98998,7.168603601636788e-6,31
Hawaii,2021,08,40-44 years,20,91615,7.042092346477986e-6,31
Hawaii,2021,08,45-49 years,31,83121,1.203065410666378e-5,31
Hawaii,2021,08,50-54 years,55,86809,2.0437898701598875e-5,31
Hawaii,2021,08,55-59 years,74,89393,2.670339706904957e-5,31
Hawaii,2021,08,60-64 years,93,91049,3.294929104108777e-5,31
Hawaii,2021,08,65-69 years,124,85988,4.651811880727544e-5,31
Hawaii,2021,08,70-74 years,126,76056,5.344109773104368e-5,31
Hawaii,2021,08,75-79 years,99,50636,6.306873345242069e-5,31
Hawaii,2021,08,80-84 years,120,31625,1.2240214203748567e-4,31
Hawaii,2021,08,85+ years,422,43020,3.1643196712706766e-4,31
Hawaii,2021,11,10-14 years,0,83962,0,30
Hawaii,2021,11,15-19 years,0,78336,0,30
Hawaii,2021,11,20-24 years,0,91941,0,30
Hawaii,2021,11,25-29 years,0,94668,0,30
Hawaii,2021,11,30-34 years,0,100069,0,30
Hawaii,2021,11,35-39 years,12,98998,4.040485666377098e-6,30
Hawaii,2021,11,40-44 years,13,91615,4.7299386927177134e-6,30
Hawaii,2021,11,45-49 years,21,83121,8.421457874664646e-6,30
Hawaii,2021,11,50-54 years,38,86809,1.4591421012414228e-5,30
Hawaii,2021,11,55-59 years,61,89393,2.274600173764538e-5,30
Hawaii,2021,11,60-64 years,58,91049,2.1233987559812116e-5,30
Hawaii,2021,11,65-69 years,101,85988,3.915274999612349e-5,30
Hawaii,2021,11,70-74 years,116,76056,5.0839732127204516e-5,30
Hawaii,2021,11,75-79 years,117,50636,7.702030176159254e-5,30
Hawaii,2021,11,80-84 years,123,31625,1.2964426877470355e-4,30
Hawaii,2021,11,85+ years,352,43020,2.727413606074694e-4,30
Hawaii,2021,NA,10-14 years,0,83962,0,31
Hawaii,2021,NA,15-19 years,0,78336,0,31
Hawaii,2021,NA,20-24 years,0,91941,0,31
Hawaii,2021,NA,25-29 years,0,94668,0,31
Hawaii,2021,NA,30-34 years,0,100069,0,31
Hawaii,2021,NA,35-39 years,0,98998,0,31
Hawaii,2021,NA,40-44 years,0,91615,0,31
Hawaii,2021,NA,45-49 years,0,83121,0,31
Hawaii,2021,NA,50-54 years,0,86809,0,31
Hawaii,2021,NA,55-59 years,0,89393,0,31
Hawaii,2021,NA,60-64 years,0,91049,0,31
Hawaii,2021,NA,65-69 years,0,85988,0,31
Hawaii,2021,NA,70-74 years,0,76056,0,31
Hawaii,2021,NA,75-79 years,0,50636,0,31
Hawaii,2021,NA,80-84 years,0,31625,0,31
Hawaii,2021,NA,85+ years,0,43020,0,31
Idaho,2020,01,10-14 years,0,136362,0,31
Idaho,2020,01,15-19 years,0,143362,0,31
Idaho,2020,01,20-24 years,0,124558,0,31
Idaho,2020,01,25-29 years,0,120069,0,31
Idaho,2020,01,30-34 years,12,118341,3.271028419512666e-6,31
Idaho,2020,01,35-39 years,14,121305,3.7229537383109224e-6,31
Idaho,2020,01,40-44 years,15,115090,4.204283323850338e-6,31
Idaho,2020,01,45-49 years,22,105448,6.7301173977205706e-6,31
Idaho,2020,01,50-54 years,34,102487,1.0701593309867466e-5,31
Idaho,2020,01,55-59 years,68,110376,1.987341801747458e-5,31
Idaho,2020,01,60-64 years,76,112041,2.18813907696808e-5,31
Idaho,2020,01,65-69 years,95,102389,2.9930130473315084e-5,31
Idaho,2020,01,70-74 years,135,82710,5.2651900733616486e-5,31
Idaho,2020,01,75-79 years,162,54403,9.605732131707632e-5,31
Idaho,2020,01,80-84 years,175,33506,1.6848210142429956e-4,31
Idaho,2020,01,85+ years,381,30895,3.978094377939848e-4,31
Idaho,2020,05,10-14 years,0,136362,0,31
Idaho,2020,05,15-19 years,10,143362,2.2501126181365376e-6,31
Idaho,2020,05,20-24 years,0,124558,0,31
Idaho,2020,05,25-29 years,0,120069,0,31
Idaho,2020,05,30-34 years,14,118341,3.816199822764777e-6,31
Idaho,2020,05,35-39 years,20,121305,5.318505340444175e-6,31
Idaho,2020,05,40-44 years,23,115090,6.446567763237186e-6,31
Idaho,2020,05,45-49 years,22,105448,6.7301173977205706e-6,31
Idaho,2020,05,50-54 years,34,102487,1.0701593309867466e-5,31
Idaho,2020,05,55-59 years,62,110376,1.8119881133579763e-5,31
Idaho,2020,05,60-64 years,100,112041,2.8791303644316843e-5,31
Idaho,2020,05,65-69 years,91,102389,2.8669914453386026e-5,31
Idaho,2020,05,70-74 years,148,82710,5.7722083767224e-5,31
Idaho,2020,05,75-79 years,156,54403,9.24996427497772e-5,31
Idaho,2020,05,80-84 years,158,33506,1.5211526871451044e-4,31
Idaho,2020,05,85+ years,352,30895,3.675299792742327e-4,31
Idaho,2020,10,10-14 years,0,136362,0,31
Idaho,2020,10,15-19 years,0,143362,0,31
Idaho,2020,10,20-24 years,0,124558,0,31
Idaho,2020,10,25-29 years,15,120069,4.029940848528225e-6,31
Idaho,2020,10,30-34 years,17,118341,4.633956927642943e-6,31
Idaho,2020,10,35-39 years,18,121305,4.786654806399757e-6,31
Idaho,2020,10,40-44 years,26,115090,7.287424428007254e-6,31
Idaho,2020,10,45-49 years,24,105448,7.341946252058804e-6,31
Idaho,2020,10,50-54 years,38,102487,1.1960604287498933e-5,31
Idaho,2020,10,55-59 years,73,110376,2.1334698754053594e-5,31
Idaho,2020,10,60-64 years,102,112041,2.9367129717203177e-05,31
Idaho,2020,10,65-69 years,126,102389,3.969680462776527e-5,31
Idaho,2020,10,70-74 years,182,82710,7.098256247050518e-5,31
Idaho,2020,10,75-79 years,174,54403,1.0317267845167457e-4,31
Idaho,2020,10,80-84 years,196,33506,1.886999535952155e-4,31
Idaho,2020,10,85+ years,427,30895,4.458389237218675e-4,31
Idaho,2020,12,10-14 years,0,136362,0,31
Idaho,2020,12,15-19 years,11,143362,2.4751238799501915e-6,31
Idaho,2020,12,20-24 years,13,124558,3.3667435147455596e-6,31
Idaho,2020,12,25-29 years,0,120069,0,31
Idaho,2020,12,30-34 years,15,118341,4.088785524390832e-6,31
Idaho,2020,12,35-39 years,19,121305,5.052580073421966e-6,31
Idaho,2020,12,40-44 years,24,115090,6.726853318160542e-6,31
